killed_by,killer_name,killer_placement,killer_position_x,killer_position_y,map,match_id,time,victim_name,victim_placement,victim_position_x,victim_position_y
S12K,snipingking,29.0,451160.2,620250.4,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,5.066666666666666,Player 7907,34.0,449951.3,620261.4
Down and Out,TtrgDoge,5.0,400863.5,409351.2,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,10.95,Player 7908,25.0,401311.2,409356.6
AKM,fya110,8.0,417054.5,475708.1,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,3.2333333333333334,Player 7909,46.0,417305.8,474241.7
M416,mysticalkiller,5.0,404173.9,409261.6,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,13.366666666666667,Player 7910,20.0,407561.6,408418.8
AKM,cnzzx,12.0,552148.7,481211.7,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,16.583333333333332,Player 7911,17.0,554830.8,475425.6
S686,BaoYe900,13.0,444377.6,328536.9,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,2.3833333333333333,Player 7912,35.0,444580.7,328514.1
UMP9,TtrgDoge,5.0,400854.8,409230.3,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,10.95,Player 7913,25.0,401345.8,408918.1
Bluezone,unknown,,,,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,13.833333333333334,Player 7914,21.0,0.0,0.0
S1897,YZYLY6,37.0,456965.9,627113.5,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,4.983333333333333,Player 7915,27.0,457104.7,627090.6
SKS,Foolishguy,4.0,536128.4,613451.8,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,22.733333333333334,Player 7916,12.0,536565.1,598646.9
Down and Out,Gatsby_00,25.0,395191.1,350188.5,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,3.933333333333333,Player 7917,39.0,396378.1,354844.1
Kar98k,Lovelifi,1.0,687371.4,461826.0,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,2.3,Player 7918,45.0,687368.4,461711.9
Down and Out,gameovereee,1.0,582684.3,364645.8,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,10.566666666666666,Player 7919,26.0,582609.4,368392.1
M416,BaoYe900,13.0,435803.6,333392.5,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,11.0,Player 7920,24.0,426300.5,334169.0
Down and Out,mysticalkiller,5.0,419918.8,324673.9,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,3.8833333333333333,Player 7922,40.0,421981.5,324955.8
M416,kickass_GAY,21.0,408272.3,213072.9,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,7.566666666666666,Player 7923,30.0,412768.2,214861.5
M416,ApLiu,27.0,459449.9,631981.7,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,8.716666666666667,Player 7924,29.0,459276.8,629618.1
M416,Lovelifi,1.0,519656.1,593760.4,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,26.166666666666668,Player 7926,8.0,519651.1,593386.6
S1897,yzn_peace,8.0,415156.8,476131.6,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,2.2666666666666666,Player 7927,46.0,415263.3,475925.3
Down and Out,wudizmj,32.0,396937.0,278784.7,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,3.55,Player 7928,43.0,396460.2,278738.1
Bluezone,unknown,,,,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,13.2,Player 7929,21.0,412466.6,291780.7
Down and Out,Ramble001,22.0,407945.7,176209.7,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,12.883333333333333,Player 7930,21.0,416421.6,185206.5
Kar98k,mysticalkiller,5.0,476614.3,595826.8,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,26.366666666666667,Player 7931,6.0,469494.3,600450.2
M416,mysticalkiller,5.0,483773.8,588425.3,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,27.133333333333333,Player 7932,3.0,485572.3,585176.4
Hit by Car,wudizmj,32.0,396712.1,278240.8,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,3.55,Player 7933,43.0,396624.1,278342.4
UMP9,ApLiu,27.0,458946.2,626852.1,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,5.533333333333333,Player 7934,34.0,458864.2,626925.6
Down and Out,Schwarzi04,21.0,407118.9,176892.0,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,10.5,Player 7935,22.0,407641.5,176731.3
M416,kickass_GAY,21.0,412264.8,189398.2,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,12.266666666666667,Player 7936,22.0,413302.1,178888.5
AKM,qaz15139,24.0,424866.3,292536.0,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,6.95,Player 7937,32.0,424529.3,292425.6
R1895,ApLiu,27.0,458875.6,629987.4,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,3.283333333333333,Player 7938,44.0,458010.6,629630.1
Grenade,ApLiu,27.0,459293.6,631986.6,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,9.65,Player 7939,27.0,459293.6,631986.6
M416,qcbbhahaha123,3.0,486177.9,582143.6,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,27.616666666666667,Player 7940,5.0,485873.1,582291.8
Down and Out,Lovelifi,1.0,519905.0,593480.8,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,26.166666666666668,Player 7941,8.0,519623.2,593254.2
Down and Out,BaoYe900,13.0,436481.8,332870.7,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,10.933333333333334,Player 7942,24.0,426410.5,333874.3
SKS,Crystal0612,1.0,570763.8,350431.8,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,6.616666666666666,Player 7943,33.0,571337.6,350703.5
S12K,snipingking,29.0,445013.6,623802.4,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,4.15,Player 7944,38.0,444760.9,623684.3
Down and Out,cnzzx,12.0,551490.0,476746.7,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,18.65,Player 7945,16.0,547948.0,514942.3
S1897,MrCreatine,35.0,436123.0,327426.4,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,5.316666666666666,Player 7946,13.0,435800.8,327378.1
M416,Crystal0612,1.0,475247.8,557449.8,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,29.683333333333334,Player 7947,3.0,481975.4,572112.2
SCAR-L,Crystal0612,1.0,472695.3,552213.5,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,28.433333333333334,Player 7948,4.0,472386.3,551521.3
M416,qcbbhahaha123,3.0,557877.0,516853.2,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,13.816666666666666,Player 7949,18.0,557876.4,516103.8
S686,BaoYe900,13.0,436574.8,332981.7,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,9.433333333333334,Player 7950,28.0,436644.8,333205.8
Micro UZI,Crystal0612,1.0,460434.4,581543.9,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,22.1,Player 7951,13.0,460413.9,581434.7
S12K,Asurea,42.0,336395.3,167521.8,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,2.1666666666666665,Player 7952,48.0,337100.8,167337.6
Down and Out,Lovelifi,1.0,530393.3,604963.2,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,22.733333333333334,Player 7953,12.0,536248.6,600612.8
M16A4,Gatsby_00,25.0,401081.8,351536.3,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,3.933333333333333,Player 7954,39.0,402127.1,354116.5
Down and Out,qaz15139,24.0,423265.8,288277.0,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,6.95,Player 7955,32.0,422955.9,291292.2
M416,Lovelifi,1.0,687718.1,462833.1,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,3.25,Player 7956,45.0,688143.8,462018.5
AKM,cnzzx,12.0,536078.6,598775.5,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,22.3,Player 7957,11.0,529155.9,598510.6
SCAR-L,fya110,8.0,527497.1,597579.4,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,24.05,Player 7958,11.0,527777.3,597609.3
SCAR-L,Ramble001,22.0,343686.9,164702.1,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,3.5833333333333335,Player 7959,42.0,343385.5,164355.7
UMP9,Joker9000,10.0,493639.4,482176.6,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,21.383333333333333,Player 7960,14.0,493575.4,482012.8
M416,mysticalkiller,5.0,475640.8,595415.5,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,25.9,Player 7961,9.0,477022.2,596221.8
R1895,ApLiu,27.0,456019.6,630682.3,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,3.783333333333333,Player 7962,37.0,456070.9,630496.3
S686,Cabbage98,18.0,493513.8,280773.0,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,7.066666666666666,Player 7963,31.0,493802.2,280366.9
UMP9,MCLEO420,17.0,444748.8,297955.5,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,4.733333333333333,Player 7964,31.0,444854.8,298006.3
S12K,snipingking,29.0,445014.9,623792.1,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,4.133333333333334,Player 7965,38.0,444596.8,623702.4
P92,ZYZH,40.0,423666.9,327440.2,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,1.6333333333333333,Player 7966,28.0,423201.1,327512.8
M416,gameovereee,1.0,476137.8,560766.3,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,31.216666666666665,Player 7967,2.0,478160.7,561049.2
Down and Out,BOYSYC,9.0,347587.8,645795.6,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,20.55,Player 7968,15.0,358927.4,644369.4
SKS,Crystal0612,1.0,570258.2,358304.9,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,10.566666666666666,Player 7969,26.0,582412.1,368403.9
Down and Out,yzn_peace,8.0,534358.4,595231.8,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,22.733333333333334,Player 7970,2.0,540207.0,587578.9
AKM,cnzzx,12.0,551392.8,476813.9,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,18.65,Player 7971,16.0,546739.9,516157.9
Down and Out,mysticalkiller,5.0,476502.7,595795.9,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,26.366666666666667,Player 7972,6.0,472486.6,599782.6
Grenade,BOYSYC,9.0,356171.9,641945.1,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,20.55,Player 7973,15.0,359731.6,643530.4
Down and Out,unknown,,,,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,18.066666666666666,Player 7974,9.0,0.0,0.0
S1897,colerone,21.0,377439.8,120663.3,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,2.7333333333333334,Player 7975,47.0,379681.3,120820.4
Down and Out,ApLading,27.0,458128.9,630102.3,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,3.283333333333333,Player 7976,44.0,458263.8,628850.2
Down and Out,Crystal0612,1.0,571255.6,350699.2,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,6.616666666666666,Player 7977,33.0,572049.3,349523.5
Bluezone,unknown,,,,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,24.883333333333333,Player 7978,10.0,499453.3,513365.8
Bluezone,unknown,,,,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,24.9,Player 7979,10.0,499662.8,513349.9
M416,ApLiu,27.0,456830.3,627244.7,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,5.0,Player 7980,37.0,456965.9,627113.5
Down and Out,Schwarzi04,21.0,380094.3,120282.8,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,3.75,Player 7981,41.0,380091.2,120709.5
S12K,Asurea,42.0,335513.1,168886.9,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,2.0,Player 7982,48.0,335049.8,168018.3
Micro UZI,cnzzx,12.0,567460.0,138175.5,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,5.016666666666667,Player 7983,30.0,567057.0,137824.3
Down and Out,unknown,,,,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,13.2,Player 7984,21.0,412853.2,290859.5
Falling,unknown,,,,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,11.833333333333334,Player 7985,23.0,144264.1,319437.0
SCAR-L,48923,2.0,629092.9,374396.9,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,3.216666666666667,Player 7986,36.0,628211.4,374672.0
M16A4,mysticalkiller,5.0,419693.1,324257.4,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,1.9333333333333333,Player 7987,49.0,418913.4,324257.7
S686,Schwarzi04,21.0,379877.3,120602.1,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,3.75,Player 7988,41.0,379448.1,120172.6
Kar98k,48923,2.0,628146.8,378126.3,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,5.183333333333334,Player 7989,36.0,625056.9,372433.3
SCAR-L,Ramble001,22.0,336096.5,160911.9,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,1.8333333333333333,Player 7990,50.0,335669.7,161357.4
AKM,cnzzx,12.0,555165.6,478597.4,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,17.216666666666665,Player 7991,17.0,554628.0,473655.2
Bluezone,lingjie22,23.0,143858.2,319546.9,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,11.85,Player 7992,23.0,143858.2,319546.9
S1897,colerone,21.0,371527.4,125258.3,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,2.216666666666667,Player 7993,47.0,371352.8,125132.2
S12K,ZDS-TT,48.0,335769.2,167770.4,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,1.85,Player 7994,42.0,335968.6,167888.2
M416,qcbbhahaha123,3.0,558685.3,517107.8,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,13.916666666666666,Player 7995,18.0,563047.7,518570.5
Down and Out,mysticalkiller,5.0,404432.2,409346.5,ERANGEL,2U4GBNA0Ymn-_Cdv4oWkjCdyBy8JpxhK66GRkakhL3e_ipsY8vXpTh__Bw_Nm3qg,13.366666666666667,Player 7996,20.0,406694.2,406627.6
AKM,rotox97,19.0,376992.8,424726.1,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,9.016666666666667,Player 7997,52.0,376971.9,426461.6
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,17.283333333333335,Player 7998,30.0,338086.1,439182.0
P92,OminousTS,36.0,373167.8,400485.6,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,4.85,Player 7999,61.0,373193.5,400744.2
UMP9,Covfefepepe,6.0,191591.9,555895.6,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,25.1,Player 8000,8.0,192555.3,555189.9
SCAR-L,Bud_Wa_Bun,9.0,218112.2,562889.8,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,23.7,Player 8001,15.0,219115.4,559816.4
SKS,cheezywafflez,1.0,243585.8,524631.5,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,20.216666666666665,Player 8002,25.0,245726.4,520630.8
Mini 14,DavidBrodi,5.0,207505.4,535043.4,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,24.75,Player 8003,10.0,212182.3,533103.9
Mini 14,Doofoofoodoofoo,29.0,357072.9,397520.3,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,16.616666666666667,Player 8004,32.0,361310.5,392869.8
UMP9,KoyeG,3.0,624719.6,372628.3,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,1.5166666666666666,Player 8005,81.0,624205.3,372887.2
AKM,cheezywafflez,1.0,618608.3,301925.8,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,6.283333333333333,Player 8006,57.0,621739.5,298108.7
Mini 14,winthestone,16.0,205523.0,409772.6,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,18.75,Player 8007,26.0,207616.2,409175.9
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,12.9,Player 8008,83.0,0.0,0.0
Mini 14,themilkman1414,4.0,200781.8,578339.8,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,26.666666666666668,Player 8009,6.0,199120.6,570539.9
M416,Gixmock,10.0,208460.5,505637.6,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,22.9,Player 8010,16.0,207989.8,504435.8
AKM,DavidBrodi,5.0,293552.0,436186.5,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,18.166666666666668,Player 8011,29.0,293707.4,435858.5
P1911,Duc_Phucc,62.0,420157.3,326432.1,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,2.2666666666666666,Player 8012,74.0,420239.9,326058.9
SKS,cheezywafflez,1.0,205176.3,574357.6,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,28.833333333333332,Player 8013,4.0,200800.0,578342.2
Punch,WendiFFF,12.0,122342.5,484924.2,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,2.433333333333333,Player 8014,71.0,122419.2,484951.2
P1911,JuanAndresG,61.0,373825.8,400936.3,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,4.533333333333333,Player 8015,63.0,373874.1,400872.5
Drown,unknown,,,,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,12.433333333333334,Player 8016,54.0,0.0,0.0
Mini 14,themilkman1414,4.0,200801.2,578346.3,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,28.816666666666666,Player 8017,5.0,195864.3,561133.1
Micro UZI,404G11,60.0,623838.9,304462.2,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,2.25,Player 8018,75.0,623879.9,304386.9
Mini 14,AopDas,45.0,352763.3,394102.1,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,11.533333333333333,Player 8019,49.0,357960.3,395045.6
Mini 14,themilkman1414,4.0,476195.6,466319.3,ERANGEL,2U4GBNA0YmkWIoVIOiBuKUsPe44Jb0cZZ8RjZx2vS714qb7MkkS5hjrw6YVaLvrp,8.966666666666667,Player 8020,53.0,472515.9,463381.6
